lon,lat,depth
-124.903225806,46.9417989418,-9947.25195312
-124.870967742,46.9417989418,-10565.1796875
-124.838709677,46.9417989418,-11140.8564453
-124.806451613,46.9417989418,-11650.7304688
-124.774193548,46.9417989418,-12087.3623047
-124.741935484,46.9417989418,-12468.4980469
-124.709677419,46.9417989418,-12768.296875
-124.677419355,46.9417989418,-12993.5478516
-124.64516129,46.9417989418,-13159.6308594
-124.612903226,46.9417989418,-13281.875
-126.064516129,46.9193121693,-5023.73925781
-126.032258065,46.9193121693,-5121.11425781
-126.0,46.9193121693,-5228.91943359
-125.967741935,46.9193121693,-5342.15673828
-125.935483871,46.9193121693,-5453.05126953
-125.903225806,46.9193121693,-5553.04736328
-125.870967742,46.9193121693,-5636.08105469
-125.838709677,46.9193121693,-5701.50683594
-125.806451613,46.9193121693,-5753.3203125
-125.774193548,46.9193121693,-5796.42333984
-125.741935484,46.9193121693,-5833.63867188
-125.709677419,46.9193121693,-5867.40039062
-125.677419355,46.9193121693,-5901.36132812
-125.64516129,46.9193121693,-5939.75830078
-125.612903226,46.9193121693,-5985.74951172
-125.580645161,46.9193121693,-6041.03369141
-125.548387097,46.9193121693,-6105.82910156
-125.516129032,46.9193121693,-6179.23046875
-125.483870968,46.9193121693,-6260.73681641
-125.451612903,46.9193121693,-6349.49804688
-125.419354839,46.9193121693,-6443.26220703
-125.387096774,46.9193121693,-6541.609375
-125.35483871,46.9193121693,-6646.53076172
-125.322580645,46.9193121693,-6761.98779297
-125.290322581,46.9193121693,-6888.38574219
-125.258064516,46.9193121693,-7017.52880859
-125.225806452,46.9193121693,-7138.8046875
-125.193548387,46.9193121693,-7230.79296875
-125.161290323,46.9193121693,-7289.16357422
-125.129032258,46.9193121693,-7346.07470703
-125.096774194,46.9193121693,-7439.46044922
-125.064516129,46.9193121693,-7593.75683594
-125.032258065,46.9193121693,-7823.37646484
-125.0,46.9193121693,-8151.61523438
-124.967741935,46.9193121693,-8637.74023438
-124.935483871,46.9193121693,-9204.9453125
-124.903225806,46.9193121693,-9804.48730469
-124.870967742,46.9193121693,-10402.0546875
-124.838709677,46.9193121693,-10972.7441406
-124.806451613,46.9193121693,-11501.7773438
-124.774193548,46.9193121693,-11988.4169922
-124.741935484,46.9193121693,-12444.6083984
-124.709677419,46.9193121693,-12792.8505859
-124.677419355,46.9193121693,-13057.2392578
-124.64516129,46.9193121693,-13257.9121094
-124.612903226,46.9193121693,-13409.6445312
-126.064516129,46.8968253968,-4985.33154297
-126.032258065,46.8968253968,-5080.31982422
-126.0,46.8968253968,-5184.86621094
-125.967741935,46.8968253968,-5294.75439453
-125.935483871,46.8968253968,-5403.39111328
-125.903225806,46.8968253968,-5502.8671875
-125.870967742,46.8968253968,-5586.24755859
-125.838709677,46.8968253968,-5650.74853516
-125.806451613,46.8968253968,-5699.73828125
-125.774193548,46.8968253968,-5739.82128906
-125.741935484,46.8968253968,-5774.62255859
-125.709677419,46.8968253968,-5807.2890625
-125.677419355,46.8968253968,-5842.29736328
-125.64516129,46.8968253968,-5884.33935547
-125.612903226,46.8968253968,-5935.48925781
-125.580645161,46.8968253968,-5996.39453125
-125.548387097,46.8968253968,-6066.48779297
-125.516129032,46.8968253968,-6143.58642578
-125.483870968,46.8968253968,-6228.64208984
-125.451612903,46.8968253968,-6322.609375
-125.419354839,46.8968253968,-6420.62109375
-125.387096774,46.8968253968,-6522.32861328
-125.35483871,46.8968253968,-6631.26708984
-125.322580645,46.8968253968,-6758.15039062
-125.290322581,46.8968253968,-6908.99560547
-125.258064516,46.8968253968,-7069.24072266
-125.225806452,46.8968253968,-7233.03271484
-125.193548387,46.8968253968,-7348.28125
-125.161290323,46.8968253968,-7390.31542969
-125.129032258,46.8968253968,-7422.32666016
-125.096774194,46.8968253968,-7503.58984375
-125.064516129,46.8968253968,-7655.71289062
-125.032258065,46.8968253968,-7875.02246094
-125.0,46.8968253968,-8166.78466797
-124.967741935,46.8968253968,-8620.046875
-124.935483871,46.8968253968,-9148.09179688
-124.903225806,46.8968253968,-9711.32617188
-124.870967742,46.8968253968,-10282.1953125
-124.838709677,46.8968253968,-10840.96875
-124.806451613,46.8968253968,-11377.4970703
-124.774193548,46.8968253968,-11895.5
-124.741935484,46.8968253968,-12426.7167969
-124.709677419,46.8968253968,-12805.9384766
-124.677419355,46.8968253968,-13104.9150391
-124.64516129,46.8968253968,-13339.1298828
-124.612903226,46.8968253968,-13518.8173828
-126.032258065,46.8743386243,-5037.97119141
-126.0,46.8743386243,-5140.50634766
-125.967741935,46.8743386243,-5249.68164062
-125.935483871,46.8743386243,-5359.73925781
-125.903225806,46.8743386243,-5462.30761719
-125.870967742,46.8743386243,-5547.76513672
-125.838709677,46.8743386243,-5609.90917969
-125.806451613,46.8743386243,-5653.37207031
-125.774193548,46.8743386243,-5690.60888672
-125.741935484,46.8743386243,-5723.73242188
-125.709677419,46.8743386243,-5754.99609375
-125.677419355,46.8743386243,-5790.24560547
-125.64516129,46.8743386243,-5836.50292969
-125.612903226,46.8743386243,-5893.70996094
-125.580645161,46.8743386243,-5961.32568359
-125.548387097,46.8743386243,-6038.57763672
-125.516129032,46.8743386243,-6118.92285156
-125.483870968,46.8743386243,-6207.02148438
-125.451612903,46.8743386243,-6309.91210938
-125.419354839,46.8743386243,-6413.16015625
-125.387096774,46.8743386243,-6517.02148438
-125.35483871,46.8743386243,-6623.01025391
-125.322580645,46.8743386243,-6754.63476562
-125.290322581,46.8743386243,-6933.49365234
-125.258064516,46.8743386243,-7120.28271484
-125.225806452,46.8743386243,-7352.79931641
-125.193548387,46.8743386243,-7508.25048828
-125.161290323,46.8743386243,-7506.26660156
-125.129032258,46.8743386243,-7494.34033203
-125.096774194,46.8743386243,-7568.45458984
-125.064516129,46.8743386243,-7742.89892578
-125.032258065,46.8743386243,-7990.40673828
-125.0,46.8743386243,-8280.38378906
-124.967741935,46.8743386243,-8673.41992188
-124.935483871,46.8743386243,-9145.47460938
-124.903225806,46.8743386243,-9664.19238281
-124.870967742,46.8743386243,-10203.1865234
-124.838709677,46.8743386243,-10743.8193359
-124.806451613,46.8743386243,-11277.2998047
-124.774193548,46.8743386243,-11807.6367188
-124.741935484,46.8743386243,-12342.6191406
-124.709677419,46.8743386243,-12771.9287109
-124.677419355,46.8743386243,-13124.6171875
-124.64516129,46.8743386243,-13399.1650391
-124.612903226,46.8743386243,-13606.3291016
-126.032258065,46.8518518519,-4994.1875
-126.0,46.8518518519,-5095.03857422
-125.967741935,46.8518518519,-5205.02783203
-125.935483871,46.8518518519,-5319.70263672
-125.903225806,46.8518518519,-5430.10791016
-125.870967742,46.8518518519,-5521.69384766
-125.838709677,46.8518518519,-5580.06738281
-125.806451613,46.8518518519,-5612.53222656
-125.774193548,46.8518518519,-5649.19482422
-125.741935484,46.8518518519,-5682.74169922
-125.709677419,46.8518518519,-5712.09228516
-125.677419355,46.8518518519,-5745.73046875
-125.64516129,46.8518518519,-5798.41992188
-125.612903226,46.8518518519,-5863.13574219
-125.580645161,46.8518518519,-5937.93359375
-125.548387097,46.8518518519,-6026.17773438
-125.516129032,46.8518518519,-6106.81201172
-125.483870968,46.8518518519,-6193.43652344
-125.451612903,46.8518518519,-6314.47119141
-125.419354839,46.8518518519,-6423.93701172
-125.387096774,46.8518518519,-6532.55126953
-125.35483871,46.8518518519,-6624.56201172
-125.322580645,46.8518518519,-6745.125
-125.290322581,46.8518518519,-6963.05273438
-125.258064516,46.8518518519,-7139.21289062
-125.225806452,46.8518518519,-7484.09375
-125.193548387,46.8518518519,-7715.44677734
-125.161290323,46.8518518519,-7609.97558594
-125.129032258,46.8518518519,-7528.55615234
-125.096774194,46.8518518519,-7598.48291016
-125.064516129,46.8518518519,-7805.109375
-125.032258065,46.8518518519,-8098.33789062
-125.0,46.8518518519,-8377.95214844
-124.967741935,46.8518518519,-8734.45898438
-124.935483871,46.8518518519,-9164.46777344
-124.903225806,46.8518518519,-9645.53710938
-124.870967742,46.8518518519,-10155.0322266
-124.838709677,46.8518518519,-10674.28125
-124.806451613,46.8518518519,-11189.5078125
-124.774193548,46.8518518519,-11692.7265625
-124.741935484,46.8518518519,-12186.2431641
-124.709677419,46.8518518519,-12711.5957031
-124.677419355,46.8518518519,-13134.5537109
-124.64516129,46.8518518519,-13446.2910156
-124.612903226,46.8518518519,-13673.0117188
-126.032258065,46.8293650794,-4948.65332031
-126.0,46.8293650794,-5046.58251953
-125.967741935,46.8293650794,-5156.74414062
-125.935483871,46.8293650794,-5277.47412109
-125.903225806,46.8293650794,-5401.26318359
-125.870967742,46.8293650794,-5507.36376953
-125.838709677,46.8293650794,-5560.70117188
-125.806451613,46.8293650794,-5568.45458984
-125.774193548,46.8293650794,-5614.27197266
-125.741935484,46.8293650794,-5653.18505859
-125.709677419,46.8293650794,-5679.88085938
-125.677419355,46.8293650794,-5706.5703125
-125.64516129,46.8293650794,-5772.78271484
-125.612903226,46.8293650794,-5847.38623047
-125.580645161,46.8293650794,-5926.27392578
-125.548387097,46.8293650794,-6034.859375
-125.516129032,46.8293650794,-6108.88720703
-125.483870968,46.8293650794,-6178.97412109
-125.451612903,46.8293650794,-6340.85498047
-125.419354839,46.8293650794,-6451.39892578
-125.387096774,46.8293650794,-6581.07373047
-125.35483871,46.8293650794,-6650.3203125
-125.322580645,46.8293650794,-6730.72460938
-125.290322581,46.8293650794,-7018.48974609
-125.258064516,46.8293650794,-7093.86328125
-125.225806452,46.8293650794,-7586.67431641
-125.193548387,46.8293650794,-7937.38427734
-125.161290323,46.8293650794,-7658.33349609
-125.129032258,46.8293650794,-7516.28320312
-125.096774194,46.8293650794,-7586.00976562
-125.064516129,46.8293650794,-7780.23730469
-125.032258065,46.8293650794,-8088.67480469
-125.0,46.8293650794,-8407.15332031
-124.967741935,46.8293650794,-8767.53027344
-124.935483871,46.8293650794,-9180.57714844
-124.903225806,46.8293650794,-9638.96875
-124.870967742,46.8293650794,-10129.0498047
-124.838709677,46.8293650794,-10636.3876953
-124.806451613,46.8293650794,-11147.1044922
-124.774193548,46.8293650794,-11648.3183594
-124.741935484,46.8293650794,-12140.4296875
-124.709677419,46.8293650794,-12735.2109375
-124.677419355,46.8293650794,-13180.2597656
-124.64516129,46.8293650794,-13492.1806641
-124.612903226,46.8293650794,-13717.0644531
-126.0,46.8068783069,-4993.64501953
-125.967741935,46.8068783069,-5099.83789062
-125.935483871,46.8068783069,-5223.18896484
-125.903225806,46.8068783069,-5363.38476562
-125.870967742,46.8068783069,-5500.08056641
-125.838709677,46.8068783069,-5551.69921875
-125.806451613,46.8068783069,-5501.20800781
-125.774193548,46.8068783069,-5586.19775391
-125.741935484,46.8068783069,-5636.78076172
-125.709677419,46.8068783069,-5661.04785156
-125.677419355,46.8068783069,-5666.11914062
-125.64516129,46.8068783069,-5765.38525391
-125.612903226,46.8068783069,-5854.63671875
-125.580645161,46.8068783069,-5925.04638672
-125.548387097,46.8068783069,-6067.31689453
-125.516129032,46.8068783069,-6127.77636719
-125.483870968,46.8068783069,-6153.23291016
-125.451612903,46.8068783069,-6392.42773438
-125.419354839,46.8068783069,-6477.50585938
-125.387096774,46.8068783069,-6664.08447266
-125.35483871,46.8068783069,-6731.79345703
-125.322580645,46.8068783069,-6800.94775391
-125.290322581,46.8068783069,-7013.09326172
-125.258064516,46.8068783069,-7193.60351562
-125.225806452,46.8068783069,-7545.82275391
-125.193548387,46.8068783069,-7784.72021484
-125.161290323,46.8068783069,-7684.09619141
-125.129032258,46.8068783069,-7600.66992188
-125.096774194,46.8068783069,-7656.06835938
-125.064516129,46.8068783069,-7832.19580078
-125.032258065,46.8068783069,-8107.96240234
-125.0,46.8068783069,-8427.19238281
-124.967741935,46.8068783069,-8786.65722656
-124.935483871,46.8068783069,-9189.671875
-124.903225806,46.8068783069,-9633.84082031
-124.870967742,46.8068783069,-10112.8164062
-124.838709677,46.8068783069,-10619.7783203
-124.806451613,46.8068783069,-11149.9921875
-124.774193548,46.8068783069,-11702.8232422
-124.741935484,46.8068783069,-12282.3857422
-124.709677419,46.8068783069,-12870.8525391
-124.677419355,46.8068783069,-13250.0429688
-124.64516129,46.8068783069,-13515.6367188
-124.612903226,46.8068783069,-13720.4052734
-126.0,46.7843915344,-4937.93945312
-125.967741935,46.7843915344,-5032.64648438
-125.935483871,46.7843915344,-5146.10595703
-125.903225806,46.7843915344,-5291.00927734
-125.870967742,46.7843915344,-5477.07763672
-125.838709677,46.7843915344,-5548.80810547
-125.806451613,46.7843915344,-5391.01660156
-125.774193548,46.7843915344,-5571.76416016
-125.741935484,46.7843915344,-5628.609375
-125.709677419,46.7843915344,-5659.57714844
-125.677419355,46.7843915344,-5618.93115234
-125.64516129,46.7843915344,-5783.60595703
-125.612903226,46.7843915344,-5897.42285156
-125.580645161,46.7843915344,-5970.1640625
-125.548387097,46.7843915344,-6071.50097656
-125.516129032,46.7843915344,-6142.90576172
-125.483870968,46.7843915344,-6215.33837891
-125.451612903,46.7843915344,-6384.875
-125.419354839,46.7843915344,-6509.45947266
-125.387096774,46.7843915344,-6661.22509766
-125.35483871,46.7843915344,-6760.625
-125.322580645,46.7843915344,-6861.97070312
-125.290322581,46.7843915344,-7032.93945312
-125.258064516,46.7843915344,-7226.74169922
-125.225806452,46.7843915344,-7473.99560547
-125.193548387,46.7843915344,-7646.90917969
-125.161290323,46.7843915344,-7660.57177734
-125.129032258,46.7843915344,-7657.86230469
-125.096774194,46.7843915344,-7731.34277344
-125.064516129,46.7843915344,-7897.85009766
-125.032258065,46.7843915344,-8147.20214844
-125.0,46.7843915344,-8451.69628906
-124.967741935,46.7843915344,-8800.52441406
-124.935483871,46.7843915344,-9190.87011719
-124.903225806,46.7843915344,-9620.54492188
-124.870967742,46.7843915344,-10086.8466797
-124.838709677,46.7843915344,-10588.109375
-124.806451613,46.7843915344,-11125.5234375
-124.774193548,46.7843915344,-11702.7783203
-124.741935484,46.7843915344,-12315.3388672
-124.709677419,46.7843915344,-12902.0507812
-124.677419355,46.7843915344,-13219.9306641
-124.64516129,46.7843915344,-13450.5273438
-124.612903226,46.7843915344,-13649.7128906
-124.580645161,46.7843915344,-13832.8896484
-126.0,46.7619047619,-4887.49804688
-125.967741935,46.7619047619,-4965.88232422
-125.935483871,46.7619047619,-5052.97167969
-125.903225806,46.7619047619,-5157.99707031
-125.870967742,46.7619047619,-5343.96679688
-125.838709677,46.7619047619,-5433.93945312
-125.806451613,46.7619047619,-5413.34082031
-125.774193548,46.7619047619,-5522.85449219
-125.741935484,46.7619047619,-5594.79248047
-125.709677419,46.7619047619,-5638.85644531
-125.677419355,46.7619047619,-5663.57568359
-125.64516129,46.7619047619,-5783.74658203
-125.612903226,46.7619047619,-5895.79248047
-125.580645161,46.7619047619,-5984.06396484
-125.548387097,46.7619047619,-6074.66748047
-125.516129032,46.7619047619,-6157.57617188
-125.483870968,46.7619047619,-6250.70751953
-125.451612903,46.7619047619,-6384.43017578
-125.419354839,46.7619047619,-6513.61328125
-125.387096774,46.7619047619,-6647.79296875
-125.35483871,46.7619047619,-6763.96630859
-125.322580645,46.7619047619,-6884.57958984
-125.290322581,46.7619047619,-7038.79003906
-125.258064516,46.7619047619,-7215.08300781
-125.225806452,46.7619047619,-7404.47070312
-125.193548387,46.7619047619,-7550.46191406
-125.161290323,46.7619047619,-7623.71728516
-125.129032258,46.7619047619,-7683.10839844
-125.096774194,46.7619047619,-7785.38525391
-125.064516129,46.7619047619,-7953.60400391
-125.032258065,46.7619047619,-8187.9453125
-125.0,46.7619047619,-8476.21582031
-124.967741935,46.7619047619,-8809.36132812
-124.935483871,46.7619047619,-9182.50195312
-124.903225806,46.7619047619,-9592.52539062
-124.870967742,46.7619047619,-10037.0751953
-124.838709677,46.7619047619,-10514.8544922
-124.806451613,46.7619047619,-11026.0732422
-124.774193548,46.7619047619,-11571.1494141
-124.741935484,46.7619047619,-12142.9423828
-124.709677419,46.7619047619,-12695.09375
-124.677419355,46.7619047619,-12995.3271484
-124.64516129,46.7619047619,-13249.96875
-124.612903226,46.7619047619,-13486.8603516
-124.580645161,46.7619047619,-13709.4335938
-126.0,46.7394179894,-4854.26416016
-125.967741935,46.7394179894,-4926.52685547
-125.935483871,46.7394179894,-5009.14501953
-125.903225806,46.7394179894,-5112.61523438
-125.870967742,46.7394179894,-5253.7421875
-125.838709677,46.7394179894,-5353.14550781
-125.806451613,46.7394179894,-5405.51806641
-125.774193548,46.7394179894,-5492.08203125
-125.741935484,46.7394179894,-5568.27246094
-125.709677419,46.7394179894,-5629.81054688
-125.677419355,46.7394179894,-5689.81494141
-125.64516129,46.7394179894,-5787.87744141
-125.612903226,46.7394179894,-5890.26757812
-125.580645161,46.7394179894,-5983.28662109
-125.548387097,46.7394179894,-6073.81689453
-125.516129032,46.7394179894,-6163.63183594
-125.483870968,46.7394179894,-6262.65087891
-125.451612903,46.7394179894,-6380.66259766
-125.419354839,46.7394179894,-6503.74951172
-125.387096774,46.7394179894,-6629.52587891
-125.35483871,46.7394179894,-6751.61962891
-125.322580645,46.7394179894,-6879.32714844
-125.290322581,46.7394179894,-7024.40820312
-125.258064516,46.7394179894,-7183.00097656
-125.225806452,46.7394179894,-7343.66699219
-125.193548387,46.7394179894,-7481.55761719
-125.161290323,46.7394179894,-7587.60253906
-125.129032258,46.7394179894,-7688.66894531
-125.096774194,46.7394179894,-7817.49804688
-125.064516129,46.7394179894,-7993.21777344
-125.032258065,46.7394179894,-8220.62304688
-125.0,46.7394179894,-8495.4375
-124.967741935,46.7394179894,-8811.765625
-124.935483871,46.7394179894,-9164.67578125
-124.903225806,46.7394179894,-9550.05175781
-124.870967742,46.7394179894,-9964.00097656
-124.838709677,46.7394179894,-10402.2236328
-124.806451613,46.7394179894,-10858.640625
-124.774193548,46.7394179894,-11321.8476562
-124.741935484,46.7394179894,-11768.7324219
-124.709677419,46.7394179894,-12166.2392578
-124.677419355,46.7394179894,-12576.5615234
-124.64516129,46.7394179894,-12939.0507812
-124.612903226,46.7394179894,-13256.1767578
-124.580645161,46.7394179894,-13540.2216797
-126.0,46.7169312169,-4838.68164062
-125.967741935,46.7169312169,-4910.45605469
-125.935483871,46.7169312169,-4993.10644531
-125.903225806,46.7169312169,-5092.13818359
-125.870967742,46.7169312169,-5207.63037109
-125.838709677,46.7169312169,-5307.8828125
-125.806451613,46.7169312169,-5388.12158203
-125.774193548,46.7169312169,-5472.84375
-125.741935484,46.7169312169,-5552.69433594
-125.709677419,46.7169312169,-5626.01269531
-125.677419355,46.7169312169,-5700.86523438
-125.64516129,46.7169312169,-5790.75146484
-125.612903226,46.7169312169,-5885.47460938
-125.580645161,46.7169312169,-5977.67675781
-125.548387097,46.7169312169,-6068.57324219
-125.516129032,46.7169312169,-6160.93115234
-125.483870968,46.7169312169,-6260.16650391
-125.451612903,46.7169312169,-6370.05712891
-125.419354839,46.7169312169,-6486.39892578
-125.387096774,46.7169312169,-6606.71337891
-125.35483871,46.7169312169,-6729.21435547
-125.322580645,46.7169312169,-6857.69580078
-125.290322581,46.7169312169,-6996.52050781
-125.258064516,46.7169312169,-7143.53857422
-125.225806452,46.7169312169,-7291.32910156
-125.193548387,46.7169312169,-7429.25683594
-125.161290323,46.7169312169,-7555.52099609
-125.129032258,46.7169312169,-7684.03125
-125.096774194,46.7169312169,-7833.70751953
-125.064516129,46.7169312169,-8018.21435547
-125.032258065,46.7169312169,-8243.12695312
-125.0,46.7169312169,-8507.70898438
-124.967741935,46.7169312169,-8808.3828125
-124.935483871,46.7169312169,-9140.75195312
-124.903225806,46.7169312169,-9500.09667969
-124.870967742,46.7169312169,-9881.12207031
-124.838709677,46.7169312169,-10277.3291016
-124.806451613,46.7169312169,-10679.9765625
-124.774193548,46.7169312169,-11076.9130859
-124.741935484,46.7169312169,-11454.0449219
-124.709677419,46.7169312169,-11811.4394531
-124.677419355,46.7169312169,-12230.2841797
-124.64516129,46.7169312169,-12649.7939453
-124.612903226,46.7169312169,-13025.2099609
-124.580645161,46.7169312169,-13363.5117188
-125.967741935,46.6944444444,-4909.24902344
-125.935483871,46.6944444444,-4991.83007812
-125.903225806,46.6944444444,-5085.92041016
-125.870967742,46.6944444444,-5188.47265625
-125.838709677,46.6944444444,-5286.26806641
-125.806451613,46.6944444444,-5375.26708984
-125.774193548,46.6944444444,-5461.85253906
-125.741935484,46.6944444444,-5544.73779297
-125.709677419,46.6944444444,-5624.28125
-125.677419355,46.6944444444,-5704.76611328
-125.64516129,46.6944444444,-5791.18994141
-125.612903226,46.6944444444,-5880.74951172
-125.580645161,46.6944444444,-5970.32617188
-125.548387097,46.6944444444,-6060.11328125
-125.516129032,46.6944444444,-6152.11962891
-125.483870968,46.6944444444,-6249.41357422
-125.451612903,46.6944444444,-6353.96191406
-125.419354839,46.6944444444,-6464.76367188
-125.387096774,46.6944444444,-6580.68505859
-125.35483871,46.6944444444,-6701.29931641
-125.322580645,46.6944444444,-6828.13183594
-125.290322581,46.6944444444,-6962.63232422
-125.258064516,46.6944444444,-7103.41748047
-125.225806452,46.6944444444,-7246.55517578
-125.193548387,46.6944444444,-7387.84570312
-125.161290323,46.6944444444,-7527.99658203
-125.129032258,46.6944444444,-7675.06542969
-125.096774194,46.6944444444,-7840.2734375
-125.064516129,46.6944444444,-8032.80664062
-125.032258065,46.6944444444,-8257.40039062
-125.0,46.6944444444,-8514.56054688
-124.967741935,46.6944444444,-8802.04785156
-124.935483871,46.6944444444,-9116.10742188
-124.903225806,46.6944444444,-9452.00488281
-124.870967742,46.6944444444,-9804.0859375
-124.838709677,46.6944444444,-10165.6953125
-124.806451613,46.6944444444,-10529.4677734
-124.774193548,46.6944444444,-10889.2353516
-124.741935484,46.6944444444,-11246.2138672
-124.709677419,46.6944444444,-11621.8603516
-124.677419355,46.6944444444,-12058.5087891
-124.64516129,46.6944444444,-12446.5742188
-124.612903226,46.6944444444,-12836.2167969
-124.580645161,46.6944444444,-13209.8222656
-125.967741935,46.671957672,-4916.55517578
-125.935483871,46.671957672,-4998.75390625
-125.903225806,46.671957672,-5088.99951172
-125.870967742,46.671957672,-5184.52294922
-125.838709677,46.671957672,-5279.11767578
-125.806451613,46.671957672,-5369.69042969
-125.774193548,46.671957672,-5457.1953125
-125.741935484,46.671957672,-5541.61669922
-125.709677419,46.671957672,-5623.71240234
-125.677419355,46.671957672,-5705.74414062
-125.64516129,46.671957672,-5789.90039062
-125.612903226,46.671957672,-5875.72216797
-125.580645161,46.671957672,-5962.27246094
-125.548387097,46.671957672,-6049.8828125
-125.516129032,46.671957672,-6139.99755859
-125.483870968,46.671957672,-6234.5625
-125.451612903,46.671957672,-6334.96240234
-125.419354839,46.671957672,-6441.36474609
-125.387096774,46.671957672,-6553.59179688
-125.35483871,46.671957672,-6671.73144531
-125.322580645,46.671957672,-6796.47021484
-125.290322581,46.671957672,-6928.27587891
-125.258064516,46.671957672,-7066.37988281
-125.225806452,46.671957672,-7209.01123047
-125.193548387,46.671957672,-7354.85546875
-125.161290323,46.671957672,-7505.34375
-125.129032258,46.671957672,-7665.53076172
-125.096774194,46.671957672,-7842.27001953
-125.064516129,46.671957672,-8041.56542969
-125.032258065,46.671957672,-8266.92382812
-125.0,46.671957672,-8519.06835938
-124.967741935,46.671957672,-8796.48535156
-124.935483871,46.671957672,-9096.08984375
-124.903225806,46.671957672,-9413.65625
-124.870967742,46.671957672,-9744.03417969
-124.838709677,46.671957672,-10081.4160156
-124.806451613,46.671957672,-10420.1054688
-124.774193548,46.671957672,-10756.609375
-124.741935484,46.671957672,-11093.9453125
-124.709677419,46.671957672,-11447.0175781
-124.677419355,46.671957672,-11838.3720703
-124.64516129,46.671957672,-12253.1513672
-124.612903226,46.671957672,-12682.2978516
-124.580645161,46.671957672,-13092.8007812
-124.548387097,46.671957672,-13469.0605469
-125.967741935,46.6494708995,-4928.04150391
-125.935483871,46.6494708995,-5009.84716797
-125.903225806,46.6494708995,-5097.40917969
-125.870967742,46.6494708995,-5188.66308594
-125.838709677,46.6494708995,-5280.23632812
-125.806451613,46.6494708995,-5369.84570312
-125.774193548,46.6494708995,-5456.95800781
-125.741935484,46.6494708995,-5541.48876953
-125.709677419,46.6494708995,-5623.98730469
-125.677419355,46.6494708995,-5705.69042969
-125.64516129,46.6494708995,-5787.79199219
-125.612903226,46.6494708995,-5870.60693359
-125.580645161,46.6494708995,-5954.22167969
-125.548387097,46.6494708995,-6039.24658203
-125.516129032,46.6494708995,-6126.88525391
-125.483870968,46.6494708995,-6218.59912109
-125.451612903,46.6494708995,-6315.59179688
-125.419354839,46.6494708995,-6418.51757812
-125.387096774,46.6494708995,-6527.74365234
-125.35483871,46.6494708995,-6643.640625
-125.322580645,46.6494708995,-6766.68017578
-125.290322581,46.6494708995,-6897.12695312
-125.258064516,46.6494708995,-7034.7109375
-125.225806452,46.6494708995,-7178.85644531
-125.193548387,46.6494708995,-7329.50244141
-125.161290323,46.6494708995,-7488.12646484
-125.129032258,46.6494708995,-7658.04980469
-125.096774194,46.6494708995,-7843.55126953
-125.064516129,46.6494708995,-8048.48535156
-125.032258065,46.6494708995,-8275.25292969
-125.0,46.6494708995,-8524.44628906
-124.967741935,46.6494708995,-8795.00878906
-124.935483871,46.6494708995,-9084.58496094
-124.903225806,46.6494708995,-9389.83984375
-124.870967742,46.6494708995,-9706.70507812
-124.838709677,46.6494708995,-10030.6826172
-124.806451613,46.6494708995,-10357.3798828
-124.774193548,46.6494708995,-10683.4453125
-124.741935484,46.6494708995,-11007.7851562
-124.709677419,46.6494708995,-11332.8935547
-124.677419355,46.6494708995,-11672.640625
-124.64516129,46.6494708995,-12126.7617188
-124.612903226,46.6494708995,-12598.4179688
-124.580645161,46.6494708995,-13034.5322266
-124.548387097,46.6494708995,-13425.9443359
-125.935483871,46.626984127,-5022.2421875
-125.903225806,46.626984127,-5107.99414062
-125.870967742,46.626984127,-5196.42626953
-125.838709677,46.626984127,-5285.43798828
-125.806451613,46.626984127,-5373.33935547
-125.774193548,46.626984127,-5459.28857422
-125.741935484,46.626984127,-5543.02636719
-125.709677419,46.626984127,-5624.82861328
-125.677419355,46.626984127,-5705.40673828
-125.64516129,46.626984127,-5785.55859375
-125.612903226,46.626984127,-5865.86279297
-125.580645161,46.626984127,-5946.86767578
-125.548387097,46.626984127,-6029.39404297
-125.516129032,46.626984127,-6114.57958984
-125.483870968,46.626984127,-6203.71191406
-125.451612903,46.626984127,-6297.96191406
-125.419354839,46.626984127,-6398.22607422
-125.387096774,46.626984127,-6505.18603516
-125.35483871,46.626984127,-6619.41699219
-125.322580645,46.626984127,-6741.42382812
-125.290322581,46.626984127,-6871.54199219
-125.258064516,46.626984127,-7009.87207031
-125.225806452,46.626984127,-7156.46337891
-125.193548387,46.626984127,-7311.75585938
-125.161290323,46.626984127,-7477.03857422
-125.129032258,46.626984127,-7654.53564453
-125.096774194,46.626984127,-7846.93994141
-125.064516129,46.626984127,-8056.67675781
-125.032258065,46.626984127,-8285.296875
-125.0,46.626984127,-8533.21386719
-124.967741935,46.626984127,-8799.75
-124.935483871,46.626984127,-9083.34960938
-124.903225806,46.626984127,-9381.82714844
-124.870967742,46.626984127,-9692.62304688
-124.838709677,46.626984127,-10013.0957031
-124.806451613,46.626984127,-10340.9326172
-124.774193548,46.626984127,-10674.7236328
-124.741935484,46.626984127,-11014.7558594
-124.709677419,46.626984127,-11364.7265625
-124.677419355,46.626984127,-11737.6533203
-124.64516129,46.626984127,-12167.7890625
-124.612903226,46.626984127,-12630.6396484
-124.580645161,46.626984127,-13052.1474609
-124.548387097,46.626984127,-13430.5234375
-125.935483871,46.6044973545,-5033.83398438
-125.903225806,46.6044973545,-5118.39453125
-125.870967742,46.6044973545,-5204.89257812
-125.838709677,46.6044973545,-5291.87158203
-125.806451613,46.6044973545,-5378.05029297
